Date	logret
2/27/1995	0.007586123
2/28/1995	-0.004725775
3/1/1995	0.000949278
3/2/1995	0.015828132
3/3/1995	0.001824769
3/6/1995	-0.010132462
3/7/1995	-0.003743941
3/8/1995	0.002810977
3/9/1995	0.001863928
3/10/1995	0.004625118
3/13/1995	0.005485898
3/14/1995	-0.002734287
3/15/1995	-0.002751611
3/16/1995	-0.002769156
3/17/1995	0.012774288
3/20/1995	0
3/21/1995	0.005361728
3/22/1995	0.00529634
3/23/1995	0.003495347
3/24/1995	0.006907414
3/27/1995	0.005109406
3/28/1995	-0.006825987
3/29/1995	-0.008686179
3/30/1995	-0.002640096
3/31/1995	0.018152262
4/3/1995	-0.009413648
4/4/1995	0
4/5/1995	-0.005222041
4/6/1995	0.007809702
4/7/1995	0.006825987
4/10/1995	0.013338307
4/11/1995	0.00245596
4/12/1995	0.015239967
4/13/1995	-0.004755097
4/17/1995	0.001590824
4/18/1995	-0.004790061
4/19/1995	-0.0016085
4/20/1995	-0.00080649
4/21/1995	0.016629532
4/24/1995	0.008463048
4/25/1995	0.006052983
4/26/1995	0.004485009
4/27/1995	0.007373598
4/28/1995	0.007250494
5/1/1995	-0.000719626
5/2/1995	0.014170735
5/3/1995	0.009651386
5/4/1995	-0.004798883
5/5/1995	0.012234456
5/8/1995	-0.002015291
5/9/1995	-0.009530355
5/10/1995	0.002059899
5/11/1995	-0.002059899
5/12/1995	-0.001378714
5/15/1995	0.002066433
5/16/1995	0.00681795
5/17/1995	0
5/18/1995	0.00269749
5/19/1995	0.009968941
5/22/1995	0.009745236
5/23/1995	-0.001286799
5/24/1995	0.005124478
5/25/1995	-0.006415102
5/26/1995	-0.020511244
5/30/1995	0.006722959
5/31/1995	0.009893241
6/1/1995	0.006472467
6/2/1995	-0.002577423
6/5/1995	-0.013121677
6/6/1995	0.002656244
6/7/1995	0.002640096
6/8/1995	-0.003966187
6/9/1995	-0.004673468
6/12/1995	-0.002018413
6/13/1995	0.006027314
6/14/1995	0.009863281
6/15/1995	0.003883434
6/16/1995	0.026253126
6/19/1995	0.022458324
6/20/1995	-0.008726907
6/21/1995	0.011024767
6/22/1995	0.001715451
6/23/1995	-0.004013311
6/26/1995	-0.015836935
6/27/1995	0.00297667
6/28/1995	0.004720639
6/29/1995	-0.002944381
6/30/1995	0
7/3/1995	0.002944381
7/5/1995	0.011010056
7/6/1995	0.018483406
7/7/1995	0.012432427
7/10/1995	-0.008610829
7/11/1995	0.020697239
7/12/1995	0.008213852
7/13/1995	0.011046235
7/14/1995	0.005419514
7/17/1995	-0.018504694
7/18/1995	-0.050323046
7/19/1995	-0.005194282
7/20/1995	-0.010578738
7/21/1995	0.028771743
7/24/1995	0.011537913
7/25/1995	-0.006005425
7/26/1995	0.0043758
7/27/1995	-0.010465434
7/28/1995	-0.013590506
7/31/1995	-0.012250892
8/1/1995	-0.011997848
8/2/1995	0.004237053
8/3/1995	-0.000602768
8/4/1995	0.010134991
8/7/1995	0.008750353
8/8/1995	0.009143379
8/9/1995	-0.012622393
8/10/1995	0.012622393
8/11/1995	0.001693158
8/14/1995	-0.006240786
8/15/1995	0.00848811
8/16/1995	-0.007346731
8/17/1995	-0.005159995
8/18/1995	-0.0323178
8/21/1995	0.014661122
8/22/1995	0.000600269
8/23/1995	-0.009092331
8/24/1995	-0.004928217
8/25/1995	-0.012570906
8/28/1995	0.00190899
8/29/1995	0.010661916
8/30/1995	0.007371512
8/31/1995	-0.003670116
9/1/1995	0.019225025
9/5/1995	-0.007707818
9/6/1995	0.017010331
9/7/1995	0.00400802
9/8/1995	0
9/11/1995	-0.005159995
9/12/1995	0
9/13/1995	-0.008150538
9/14/1995	-0.010709174
9/15/1995	0.005387595
9/18/1995	-0.001191481
9/19/1995	0
9/20/1995	-0.010873031
9/21/1995	-0.004921237
9/22/1995	-0.003104334
9/25/1995	-0.001873308
9/26/1995	-0.003140249
9/27/1995	0.017905222
9/28/1995	-0.012269022
9/29/1995	-0.007531307
10/2/1995	0.005035355
10/3/1995	-0.008212359
10/4/1995	0.016272302
10/5/1995	0.007913083
10/6/1995	-0.013477074
10/9/1995	0.010450619
10/10/1995	0.009016818
10/11/1995	0.00590886
10/12/1995	-0.00710034
10/13/1995	0.002972595
10/16/1995	0.015709618
10/17/1995	0.01516114
10/18/1995	0.001102271
10/19/1995	-0.005539546
10/20/1995	0.002778605
10/23/1995	0.002210155
10/24/1995	-0.008908917
10/25/1995	-0.000562922
10/26/1995	0.009471839
10/27/1995	0.011958801
10/30/1995	0.00107101
10/31/1995	0.005843806
11/1/1995	0.011970528
11/2/1995	-0.002058272
11/3/1995	-0.009912256
11/6/1995	-0.028345457
11/7/1995	-0.002825608
11/8/1995	0.019945599
11/9/1995	-0.004901181
11/10/1995	-0.007178585
11/13/1995	-0.013572807
11/14/1995	-0.002303955
11/15/1995	-0.01289498
11/16/1995	-0.000595332
11/17/1995	-0.004190331
11/20/1995	0.005973883
11/21/1995	-0.007782191
11/22/1995	0.007782191
11/24/1995	-0.021278303
11/27/1995	0.02658543
11/28/1995	-0.005307127
11/29/1995	-0.015091667
11/30/1995	0.001226821
12/1/1995	0.00487292
12/4/1995	-0.002429626
12/5/1995	-0.002443295
12/6/1995	0.003051977
12/7/1995	0.012589127
12/8/1995	0.001769023
12/11/1995	-0.008918065
12/12/1995	0.002993082
12/13/1995	-0.018898601
12/14/1995	-0.012644109
12/15/1995	-0.007767023
12/18/1995	0.022896373
12/19/1995	-0.004984783
12/20/1995	-0.001255187
12/21/1995	-0.003787476
12/22/1995	0.003158519
12/26/1995	-0.003792989
12/27/1995	-0.012888022
12/28/1995	-0.003282665
12/29/1995	0.014261697
1/2/1996	-0.006424592
1/3/1996	-0.001946058
1/4/1996	0
1/5/1996	0.000649655
1/8/1996	-0.01992526
1/9/1996	-0.006850213
1/10/1996	0.021550814
1/11/1996	-0.001975566
1/12/1996	-0.025834204
1/15/1996	0.019183316
1/16/1996	-0.047398873
1/17/1996	0.008145574
1/18/1996	0.003652624
1/19/1996	0.005062607
1/22/1996	0.005714484
1/23/1996	0.016705694
1/24/1996	-0.00068339
1/25/1996	0.002727133
1/26/1996	-0.00478378
1/29/1996	-0.002066433
1/30/1996	0.008884383
1/31/1996	0.00804272
2/1/1996	0.003966187
2/2/1996	0.012964977
2/5/1996	0.007597182
2/6/1996	-0.009517426
2/7/1996	-0.002573604
2/8/1996	0.000644832
2/9/1996	0.001928772
2/12/1996	-0.008420589
2/13/1996	0.006491817
2/14/1996	-0.003883434
2/15/1996	0.000649655
2/16/1996	0.002588946
2/20/1996	0.010204158
2/21/1996	0.012427013
2/22/1996	-0.001226821
2/23/1996	-0.003082302
2/26/1996	-0.001239072
2/27/1996	0.003706661
2/28/1996	-0.013748599
2/29/1996	-0.020808506
3/1/1996	-0.009426917
3/4/1996	0.004065189
3/5/1996	-0.017195218
3/6/1996	-0.000702174
3/7/1996	0.00280191
3/8/1996	0.013744643
3/11/1996	-0.002714349
3/12/1996	0.009426917
3/13/1996	0
3/14/1996	0.020808506
3/15/1996	0.005049993
3/18/1996	-0.005685391
3/19/1996	-0.024860989
3/20/1996	0.003353642
3/21/1996	0.001334239
3/22/1996	-0.009426917
3/25/1996	0.009426917
3/26/1996	0.003978298
3/27/1996	-0.001984594
3/28/1996	0.003960159
3/29/1996	0.00196662
4/1/1996	-0.00196662
4/2/1996	0.005873343
4/3/1996	0.012144419
4/4/1996	0.009969895
4/8/1996	0.008539773
4/9/1996	-0.000604446
4/10/1996	-0.009169119
4/11/1996	-0.00622209
4/12/1996	0.007455882
4/15/1996	0.029182229
4/16/1996	-0.004632518
4/17/1996	0.010354531
4/18/1996	-0.002851583
4/19/1996	0.016284442
4/22/1996	0.002198964
4/23/1996	0.013496875
4/24/1996	-0.004273535
4/25/1996	-0.002152641
4/26/1996	-0.007070699
4/29/1996	-0.002198964
4/30/1996	0.000550786
5/1/1996	0.00109948
5/2/1996	0.004370296
5/3/1996	0.000543208
5/6/1996	-0.006012984
5/7/1996	0.006012984
5/8/1996	-0.001087096
5/9/1996	0.003253157
5/10/1996	0.016430427
5/13/1996	0.006709377
5/14/1996	-0.003083761
5/15/1996	-0.003105814
5/16/1996	-0.004700768
5/17/1996	-0.000525462
5/20/1996	-0.004757991
5/21/1996	-0.002131511
5/22/1996	0.005836666
5/23/1996	0.001052836
5/24/1996	0.008847527
5/28/1996	-0.006749482
5/29/1996	0.001045234
5/30/1996	0.02337119
5/31/1996	0.006383188
6/3/1996	-0.001464738
6/4/1996	0.002924553
6/5/1996	-0.009329466
6/6/1996	0
6/7/1996	-0.006500787
6/10/1996	0.006500787
6/11/1996	0.008843406
6/12/1996	-0.010334974
6/13/1996	-0.011608795
6/14/1996	-0.006182232
6/17/1996	-0.009441556
6/18/1996	0.005794191
6/19/1996	-0.001572583
6/20/1996	0.001572583
6/21/1996	0.013395672
6/24/1996	-0.004077912
6/25/1996	-0.002568278
6/26/1996	0.008165589
6/27/1996	-0.002535293
6/28/1996	0.010053562
7/1/1996	-0.002491656
7/2/1996	0.000998379
7/3/1996	-0.016256194
7/5/1996	0.005145729
7/8/1996	0.002041341
7/9/1996	-0.002553179
7/10/1996	-0.020984491
7/11/1996	0.01114317
7/12/1996	-0.013298482
7/15/1996	0.005368356
7/16/1996	0.010020597
7/17/1996	0.005182573
7/18/1996	0.001542788
7/19/1996	-0.003091077
7/22/1996	-0.016867925
7/23/1996	-0.002695815
7/24/1996	0.019046416
7/25/1996	0.012751782
7/26/1996	-0.00811789
7/29/1996	0.00912204
7/30/1996	0.003993541
7/31/1996	0.010796577
8/1/1996	0.010061326
8/2/1996	-0.003805452
8/5/1996	0.009919065
8/6/1996	0.013335659
8/7/1996	-0.008690754
8/8/1996	0.008690754
8/9/1996	-0.001360715
8/12/1996	-0.010111016
8/13/1996	0.008290072
8/14/1996	0
8/15/1996	-0.004125256
8/16/1996	-0.001383839
8/19/1996	-0.006986121
8/20/1996	0.004205143
8/21/1996	0.01463025
8/22/1996	-0.007253521
8/23/1996	-0.001832469
8/26/1996	0.001375076
8/27/1996	-0.001375076
8/28/1996	0.000458843
8/29/1996	-0.008334265
8/30/1996	0.009707891
9/3/1996	0.003188332
9/4/1996	-0.008709099
9/5/1996	0.003688298
9/6/1996	0.011775129
9/9/1996	0.004002742
9/10/1996	0.003527284
9/11/1996	0.002190093
9/12/1996	0.013760976
9/13/1996	0.002111305
9/16/1996	0.026947962
9/17/1996	0.006288537
9/18/1996	0.006198778
9/19/1996	0.001535968
9/20/1996	-0.007344719
9/23/1996	0.003494565
9/24/1996	0.003466671
9/25/1996	0.000383483
9/26/1996	-0.00192081
9/27/1996	-0.006595041
9/30/1996	0.001171132
10/1/1996	0.014567288
10/2/1996	0.00225608
10/3/1996	0.009643143
10/4/1996	0.011224576
10/7/1996	-0.011591533
10/8/1996	-0.003316648
10/9/1996	-0.004461969
10/10/1996	0.023284342
10/11/1996	0.009460601
10/14/1996	0.013647454
10/15/1996	0.006004167
10/16/1996	-0.007349774
10/17/1996	-0.003042948
10/18/1996	-0.008912433
10/21/1996	-0.00909917
10/22/1996	0.015630037
10/23/1996	-0.007571094
10/24/1996	-0.00876684
10/25/1996	0.00282469
10/28/1996	-0.006738882
10/29/1996	0.009894851
10/30/1996	0.012399416
10/31/1996	-0.004436839
11/1/1996	0.006469422
11/4/1996	0.014294947
11/5/1996	0.017938015
11/6/1996	0.011763506
11/7/1996	0.000610393
11/8/1996	0.005455271
11/11/1996	-0.010054267
11/12/1996	-0.005271758
11/13/1996	0.001246183
11/14/1996	-0.014873469
11/15/1996	-0.001935937
11/18/1996	0.019909308
11/19/1996	0.000617334
11/20/1996	-0.007466565
11/21/1996	0.013287883
11/22/1996	-0.003667533
11/25/1996	0.007907541
11/26/1996	0.009833503
11/27/1996	0.000883012
11/29/1996	0.00088122
12/2/1996	-0.004127745
12/3/1996	0.012267371
12/4/1996	-0.004341534
12/5/1996	-0.008518731
12/6/1996	0.014871556
12/9/1996	-0.003164797
12/10/1996	0.025240481
12/11/1996	0
12/12/1996	-0.014403943
12/13/1996	-0.01723617
12/16/1996	0.009277672
12/17/1996	0.018805995
12/18/1996	0.005459462
12/19/1996	-0.009045274
12/20/1996	-0.007825338
12/23/1996	0.010586278
12/24/1996	0.003563181
12/26/1996	-0.003838486
12/27/1996	-0.006939976
12/30/1996	-0.007621873
12/31/1996	-0.001998072
1/2/1997	0.025823769
1/3/1997	0.001614479
1/6/1997	0.014006451
1/7/1997	-0.003393963
1/8/1997	0.002091729
1/9/1997	0.004669878
1/10/1997	0.006911994
1/13/1997	0.000761253
1/14/1997	-0.015221858
1/15/1997	0.001049021
1/16/1997	0.00520743
1/17/1997	0.003351651
1/20/1997	0.008393654
1/21/1997	0.011926456
1/22/1997	-0.001227168
1/23/1997	-0.003454633
1/24/1997	-0.001240488
1/27/1997	0.002477442
1/28/1997	0.010976856
1/29/1997	0.014683109
1/30/1997	0.005782968
1/31/1997	0.004344124
2/3/1997	0.002269046
2/4/1997	-0.020149505
2/5/1997	-0.011530619
2/6/1997	0.009153523
2/7/1997	-0.013557673
2/10/1997	0.000491561
2/11/1997	0.014018513
2/12/1997	0.000712932
2/13/1997	-0.0069412
2/14/1997	0.000241208
2/18/1997	-0.001933423
2/19/1997	-0.01153605
2/20/1997	-0.010319856
2/21/1997	0.008075435
2/24/1997	-0.000750725
2/25/1997	-0.00732471
2/26/1997	-0.020069983
2/27/1997	0.006618453
2/28/1997	0.011920525
3/3/1997	0.001531004
3/4/1997	0.009323767
3/5/1997	-0.012134745
3/6/1997	-0.005677133
3/7/1997	0.003621297
3/10/1997	-0.002583556
3/11/1997	-0.003381765
3/12/1997	-0.004726347
3/13/1997	-0.010420361
3/14/1997	-0.004621644
3/17/1997	0.001091879
3/18/1997	-0.010764761
3/19/1997	-0.000559298
3/20/1997	-0.009048129
3/21/1997	0.000571064
3/24/1997	0.008477064
3/25/1997	0.023422181
3/26/1997	-0.004530883
3/27/1997	0
3/31/1997	0.000535505
4/1/1997	-0.007285633
4/2/1997	0.01128101
4/3/1997	0.013315752
4/4/1997	0.000513958
4/7/1997	0.004344259
4/8/1997	-0.013165358
4/9/1997	-0.015474045
4/10/1997	-0.022004876
4/11/1997	0.010723865
4/14/1997	-0.00901292
4/15/1997	0.009848369
4/16/1997	0.012883141
4/17/1997	-0.002981128
4/18/1997	0.004060121
4/21/1997	0.007743544
4/22/1997	0.016361009
4/23/1997	-0.000510035
4/24/1997	-0.006685541
4/25/1997	0.007450369
4/28/1997	0.010817045
4/29/1997	0.008853422
4/30/1997	0.001943155
5/1/1997	0.010771151
5/2/1997	0.013270818
5/5/1997	-0.012326186
5/6/1997	-0.005937944
5/7/1997	0.008055884
5/8/1997	0.002107661
5/9/1997	-0.00116966
5/12/1997	-0.018666768
5/13/1997	0.000977041
5/14/1997	0.015105333
5/15/1997	-0.008326909
5/16/1997	-0.001202699
5/19/1997	0.017237107
5/20/1997	0.004147141
5/21/1997	-0.002991179
5/22/1997	0.004821717
5/23/1997	0.015916573
5/27/1997	-0.005538133
5/28/1997	-0.009010582
5/29/1997	-0.033833661
5/30/1997	-0.004949278
6/2/1997	-0.013908727
6/3/1997	-0.007517072
6/4/1997	0.001826414
6/5/1997	0.008508267
6/6/1997	0.009595268
6/9/1997	-0.011899223
6/10/1997	0.006875518
6/11/1997	-0.011520423
6/12/1997	0.003359629
6/13/1997	0.007402201
6/16/1997	0.007029197
6/17/1997	-0.009058614
6/18/1997	-0.00050884
6/19/1997	0.001017084
6/20/1997	-0.004595752
6/23/1997	0.008388741
6/24/1997	-0.004047037
6/25/1997	-0.008986609
6/26/1997	-0.004170927
6/27/1997	-0.001574483
6/30/1997	-0.008495028
7/1/1997	0.012159983
7/2/1997	0.005954653
7/3/1997	0.007140646
7/7/1997	0.006776185
7/8/1997	0.008629467
7/9/1997	-0.007386139
7/10/1997	0.010548196
7/11/1997	0.010298063
7/14/1997	0.01190562
7/15/1997	0.038325532
7/16/1997	-0.002961591
7/17/1997	-0.006630579
7/18/1997	-0.003896986
7/21/1997	0.01517247
7/22/1997	0.002721546
7/23/1997	0.0022896
7/24/1997	-0.002707191
7/25/1997	-0.003144796
7/28/1997	-0.002109254
7/29/1997	0.006297275
7/30/1997	0.011516059
7/31/1997	0.008639962
8/1/1997	0.01428536
8/4/1997	0.012897028
8/5/1997	0.001678615
8/6/1997	0
8/7/1997	-0.009979892
8/8/1997	-0.00749299
8/11/1997	-0.003697802
8/12/1997	0.004859018
8/13/1997	-0.002325545
8/14/1997	-0.01724325
8/15/1997	0.011374317
8/18/1997	0.015097318
8/19/1997	0.011266377
8/20/1997	-0.009368234
8/21/1997	-0.009574781
8/22/1997	-0.009196938
8/25/1997	-0.006977569
8/26/1997	0.006383865
8/27/1997	-0.007994602
8/28/1997	-0.001009753
8/29/1997	0.013535479
9/2/1997	-0.005720973
9/3/1997	0.003756725
9/4/1997	-0.000196914
9/5/1997	0.00625739
9/8/1997	0.008078341
9/9/1997	-0.010219165
9/10/1997	-0.000976601
9/11/1997	-0.004718502
9/12/1997	-0.010200339
9/15/1997	0.017453451
9/16/1997	-0.000778306
9/17/1997	-0.002931132
9/18/1997	0.001956285
9/19/1997	0.004273057
9/22/1997	0.012196873
9/23/1997	-0.015689877
9/24/1997	-0.011450245
9/25/1997	-0.00020009
9/26/1997	0.010479729
9/29/1997	-0.014097196
9/30/1997	0.004417273
10/1/1997	-0.000599716
10/2/1997	0.000799438
10/3/1997	0.000997232
10/6/1997	0.008092065
10/7/1997	-0.003139965
10/8/1997	0.000590475
10/9/1997	-0.007939791
10/10/1997	-0.002007838
10/13/1997	-0.003637667
10/14/1997	-0.02484746
10/15/1997	-0.006713237
10/16/1997	-0.012172107
10/17/1997	0.005575102
10/20/1997	0.005285596
10/21/1997	-0.005950842
10/22/1997	-0.010784897
10/23/1997	-0.010127092
10/24/1997	-0.029381449
10/27/1997	0.055806263
10/28/1997	-0.024797806
10/29/1997	-0.025069295
10/30/1997	0.007069783
10/31/1997	0.008382012
11/3/1997	-0.014469783
11/4/1997	-0.007669313
11/5/1997	-0.006538431
11/6/1997	0.022706928
11/7/1997	-0.013183644
11/10/1997	0.006397655
11/11/1997	-0.007390328
11/12/1997	0.017052451
11/13/1997	0.004515277
11/14/1997	0.009123678
11/17/1997	-0.009123678
11/18/1997	0.00165176
11/19/1997	0.009780772
11/20/1997	-0.003235844
11/21/1997	-0.011757472
11/24/1997	-0.009397029
11/25/1997	0.000973209
11/26/1997	0.005554022
11/28/1997	0.021303542
12/1/1997	-0.018672171
12/2/1997	0.002378399
12/3/1997	-0.010078004
12/4/1997	0.004828226
12/5/1997	0.004775139
12/8/1997	-0.015715125
12/9/1997	-0.00545043
12/10/1997	-0.017033339
12/11/1997	-0.008112998
12/12/1997	0.009924178
12/15/1997	-0.005717903
12/16/1997	-0.010325073
12/17/1997	-0.002417977
12/18/1997	0.005621147
12/19/1997	0.008688812
12/22/1997	-0.007626318
12/23/1997	0.000265218
12/24/1997	0.003958956
12/26/1997	-0.00052578
12/29/1997	0.0054892
12/30/1997	-0.008922376
12/31/1997	0.014599509
1/2/1998	0.010886412
1/5/1998	-0.008075435
1/6/1998	-0.002042541
1/7/1998	0.00911672
1/8/1998	-0.014524548
1/9/1998	0.022224567
1/12/1998	0.007323858
1/13/1998	-0.008556599
1/14/1998	-0.000741328
1/15/1998	-0.00272908
1/16/1998	0.008136325
1/20/1998	0.002678584
1/21/1998	-0.001215491
1/22/1998	0.003877655
1/23/1998	0.002885688
1/26/1998	0.008308702
1/27/1998	0.009305005
1/28/1998	0.00594307
1/29/1998	-0.005253166
1/30/1998	0.010891969
2/2/1998	0.016705694
2/3/1998	0.0062089
2/4/1998	-0.005347205
2/5/1998	0.005347205
2/6/1998	-0.008804293
2/9/1998	0.002163903
2/10/1998	-0.005867465
2/11/1998	-0.000437797
2/12/1998	-0.006175952
2/13/1998	0.004200387
2/17/1998	0.011720802
2/18/1998	0.017831546
2/19/1998	0.005919969
2/20/1998	0.011208222
2/23/1998	-0.008580414
2/24/1998	0.007591357
2/25/1998	-0.007792933
2/26/1998	-0.012476471
2/27/1998	-0.010288337
3/2/1998	-0.011627815
3/3/1998	0.005852822
3/4/1998	-0.058453586
3/5/1998	0.014534356
3/6/1998	-0.017500523
3/9/1998	0.00247321
3/10/1998	0.00221391
3/11/1998	0.002934433
3/12/1998	0.001459815
3/13/1998	0.00603029
3/16/1998	-0.005302218
3/17/1998	0.001210746
3/18/1998	0.001930201
3/19/1998	-0.008999984
3/20/1998	-0.003950403
3/23/1998	-0.003486328
3/24/1998	0.009398539
3/25/1998	0.011826477
3/26/1998	0.003792989
3/27/1998	-0.008340617
3/30/1998	0.00383274
3/31/1998	-0.00311152
4/1/1998	-0.006290726
4/2/1998	0.002187886
4/3/1998	-0.016810308
4/6/1998	-0.007371871
4/7/1998	-0.000256448
4/8/1998	0.007123912
4/9/1998	0.014395078
4/13/1998	-0.001467212
4/14/1998	-0.006415831
4/15/1998	-0.002993426
4/16/1998	0.00473011
4/17/1998	0.007608631
4/20/1998	0.013651405
4/21/1998	0.027187968
4/22/1998	-0.004228368
4/23/1998	-0.006080447
4/24/1998	-0.011257139
4/27/1998	-0.003739911
4/28/1998	0.004669878
4/29/1998	0.003700082
4/30/1998	0.007080424
5/1/1998	-0.000680179
5/4/1998	-0.000681246
5/5/1998	-0.002735722
5/6/1998	-0.001833436
5/7/1998	0.016007474
5/8/1998	-0.00804272
5/11/1998	0.010690866
5/12/1998	0.001098646
5/13/1998	-0.001098646
5/14/1998	-0.022577562
5/15/1998	-0.005128604
5/18/1998	0.001170921
5/19/1998	-0.014263827
5/20/1998	-0.016501974
5/21/1998	0.00100299
5/22/1998	0.002248294
5/26/1998	-0.002248294
5/27/1998	-0.004784969
5/28/1998	-0.012328525
5/29/1998	-0.021358673
6/1/1998	0.00786443
6/2/1998	-0.021202737
6/3/1998	0.014704444
6/4/1998	0.009978021
6/5/1998	-0.002942567
6/8/1998	0.00533538
6/9/1998	-0.010193915
6/10/1998	0
6/11/1998	-0.000815067
6/12/1998	-0.009902013
6/15/1998	0.018518181
6/16/1998	-0.003479728
6/17/1998	0.002946196
6/18/1998	0.001864499
6/19/1998	0.023285209
6/22/1998	0.00798725
6/23/1998	0.012193234
6/24/1998	-0.009973036
6/25/1998	0.00416299
6/26/1998	-0.003179867
6/29/1998	-0.00968173
6/30/1998	0.006231018
7/1/1998	-0.01128101
7/2/1998	0.001268014
7/6/1998	0.009517792
7/7/1998	0.018194275
7/8/1998	0.007770182
7/9/1998	0
7/10/1998	0.01400701
7/13/1998	-0.008903063
7/14/1998	0.018733193
7/15/1998	0
7/16/1998	-0.005781784
7/17/1998	-0.00722336
7/20/1998	-0.00068339
7/21/1998	0.003858403
7/22/1998	0.001128331
7/23/1998	0.002696094
7/24/1998	0.015402128
7/27/1998	-0.002384453
7/28/1998	-0.005028384
7/29/1998	0.015126212
7/30/1998	-0.016006688
7/31/1998	0.00175917
8/3/1998	-0.014957906
8/4/1998	0.011653596
8/5/1998	0.01456844
8/6/1998	-0.001499415
8/7/1998	-0.000429357
8/10/1998	-0.010434003
8/11/1998	0.005465646
8/12/1998	-0.001959718
8/13/1998	0.0047749
8/14/1998	0.016726056
8/17/1998	0.009043847
8/18/1998	-0.009043847
8/19/1998	-0.017590324
8/20/1998	-0.005440994
8/21/1998	-0.001535774
8/24/1998	-0.001100316
8/25/1998	-0.007332852
8/26/1998	-0.017374096
8/27/1998	-0.015189989
8/28/1998	-0.034158668
8/31/1998	0.028322596
9/1/1998	-0.006412187
9/2/1998	0.010796577
9/3/1998	0.008400542
9/4/1998	0.019749341
9/8/1998	-0.003420557
9/9/1998	-0.011835634
9/10/1998	0.031091018
9/11/1998	0.004575003
9/14/1998	0.000649655
9/15/1998	-0.004568128
9/16/1998	-0.010625471
9/17/1998	0
9/18/1998	0.008433168
9/21/1998	-0.005529671
9/22/1998	0.017880109
9/23/1998	-0.008848045
9/24/1998	0.014999327
9/25/1998	-0.006578738
9/28/1998	0.007420394
9/29/1998	-0.013666244
9/30/1998	-0.011875121
10/1/1998	0.002223735
10/2/1998	-0.017423892
10/5/1998	-0.005109406
10/6/1998	-0.003047693
10/7/1998	-0.003543352
10/8/1998	0.028902481
10/9/1998	0.008352074
10/12/1998	-0.009685631
10/13/1998	-0.00515024
10/14/1998	0.010240119
10/15/1998	-0.004200387
10/16/1998	0.006613749
10/19/1998	-0.002413363
10/20/1998	0.01279023
10/21/1998	0.001492789
10/22/1998	-0.000639138
10/23/1998	0.008445468
10/26/1998	-0.008019271
10/27/1998	0.009272044
10/28/1998	0.002494757
10/29/1998	-0.002703302
10/30/1998	0.012744056
11/2/1998	-0.006530867
11/3/1998	0.020679817
11/4/1998	-0.003741395
11/5/1998	0.006477733
11/6/1998	0.00252554
11/9/1998	0.007108717
11/10/1998	0.026429814
11/11/1998	-0.004143891
11/12/1998	0.004323166
11/13/1998	0.012891167
11/16/1998	0.00656203
11/17/1998	0.005450041
11/18/1998	0.011688754
11/19/1998	-0.002975764
11/20/1998	0.005767608
11/23/1998	-0.012117544
11/24/1998	-0.002701685
11/25/1998	0.000846083
11/27/1998	-0.009398831
11/30/1998	0.028740735
12/1/1998	-0.005368758
12/2/1998	-0.01583671
12/3/1998	0.026189098
12/4/1998	0.009642603
12/7/1998	0.004045768
12/8/1998	-0.003108778
12/9/1998	-0.01702086
12/10/1998	0.006920533
12/11/1998	-0.018594493
12/14/1998	0.016674249
12/15/1998	-0.006788515
12/16/1998	0.010302502
12/17/1998	0.011460451
12/18/1998	0.009653088
12/21/1998	-0.013075197
12/22/1998	0.021181863
12/23/1998	0
12/24/1998	-0.01008108
12/28/1998	-0.003822367
12/29/1998	-0.006810174
12/30/1998	-0.002346275
12/31/1998	0.008234054
1/4/1999	0.008684655
1/5/1999	0.021483714
1/6/1999	-0.000862266
1/7/1999	0.00143616
1/8/1999	0.032450877
1/11/1999	-0.01323924
1/12/1999	0.010971378
1/13/1999	-0.016771263
1/14/1999	0.00525084
1/15/1999	0.012722531
1/19/1999	-0.003616351
1/20/1999	-0.015191934
1/21/1999	-0.015309615
1/22/1999	0.005875712
1/25/1999	0.020572032
1/26/1999	-0.013512474
1/27/1999	0.014326268
1/28/1999	0.011631793
1/29/1999	-0.009469102
2/1/1999	-0.010370075
2/2/1999	0.013058381
2/3/1999	-0.027662611
2/4/1999	-0.008654444
2/5/1999	0.014893192
2/8/1999	-0.022684096
2/9/1999	0.011995423
2/10/1999	0.014752113
2/11/1999	-0.022614179
2/12/1999	-0.000440983
2/16/1999	-0.006072076
2/17/1999	0.012060425
2/18/1999	-0.000145079
2/19/1999	0.015814996
2/22/1999	0.004592806
2/23/1999	-0.012642064
2/24/1999	-0.008928119
2/25/1999	-0.027321238
2/26/1999	-0.010507005
3/1/1999	-0.027859441
3/2/1999	0.018878142
3/3/1999	-0.005052836
3/4/1999	0.004890755
3/5/1999	0.018409099
3/8/1999	-0.015823043
3/9/1999	0.005762931
3/10/1999	0.004587382
3/11/1999	0.000471803
3/12/1999	-0.001416949
3/15/1999	0.009205796
3/16/1999	0.000462918
3/17/1999	0.004754817
3/18/1999	-0.010186478
3/19/1999	-0.014448709
3/22/1999	-0.002103909
3/23/1999	0.017488598
3/24/1999	-0.004857755
3/25/1999	-0.004594075
3/26/1999	0.017786096
3/29/1999	0
3/30/1999	-0.009738992
3/31/1999	0.007286211
4/1/1999	0.023197812
4/5/1999	0.009798699
4/6/1999	0.005662329
4/7/1999	-0.003530295
4/8/1999	-0.000851558
4/9/1999	-0.028474091
4/12/1999	-0.005341943
4/13/1999	-0.025945185
4/14/1999	0.01078748
4/15/1999	-0.008835591
4/16/1999	-0.013516137
